unique_sample_id	experiment_type	replicate	timepoint	treatment	is_control	animal_id	image_id	curated_rosette_path	base_segmentation_path
R2-T3-A11-I0	timeseries	R2	T3	none	False	11	0	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T3_11_seg copy.svg/R2_T3_11_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T3_11_seg copy.svg/R2_T3_11_seg.tif
R2-T3-A11-I1	timeseries	R2	T3	none	False	11	1	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T3_11_0001/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T3_11_0001/segmentation.tif
R2-T3-A12-I0	timeseries	R2	T3	none	False	12	0	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T3_12_seg copy.svg/R2_T3_12_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T3_12_seg copy.svg/R2_T3_12_seg.tif
R2-T3-A12-I1	timeseries	R2	T3	none	False	12	1	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T3_12_0001/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T3_12_0001/segmentation.tif
R2-T3-A13-I0	timeseries	R2	T3	none	False	13	0	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T3_13/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T3_13/segmentation.tif
R2-T3-A13-I1	timeseries	R2	T3	none	False	13	1	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T3_13_0001_seg copy.svg/R2_T3_13_0001_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T3_13_0001_seg copy.svg/R2_T3_13_0001_seg.tif
R2-T3-A14-I0	timeseries	R2	T3	none	False	14	0	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T3_14/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T3_14/segmentation.tif
R2-T3-A14-I1	timeseries	R2	T3	none	False	14	1	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T3_14_0001_seg copy.svg/R2_T3_14_0001_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T3_14_0001_seg copy.svg/R2_T3_14_0001_seg.tif
R2-T3-A15-I0	timeseries	R2	T3	none	False	15	0	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T3_15/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T3_15/segmentation.tif
R2-T3-A15-I1	timeseries	R2	T3	none	False	15	1	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T3_15_0001_seg copy.svg/R2_T3_15_0001_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T3_15_0001_seg copy.svg/R2_T3_15_0001_seg.tif
R2-T3-A16-I0	timeseries	R2	T3	none	False	16	0	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T3_16/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T3_16/segmentation.tif
R2-T3-A16-I1	timeseries	R2	T3	none	False	16	1	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T3_16_0001_seg copy.svg/R2_T3_16_0001_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T3_16_0001_seg copy.svg/R2_T3_16_0001_seg.tif
R2-T3-A16-I2	timeseries	R2	T3	none	False	16	2	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T3_16_0002/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T3_16_0002/segmentation.tif
R2-T3-A16-I3	timeseries	R2	T3	none	False	16	3	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T3_16_0003_seg copy.svg/R2_T3_16_0003_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T3_16_0003_seg copy.svg/R2_T3_16_0003_seg.tif
R2-T3-A2-I0	timeseries	R2	T3	none	False	2	0	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T3_2/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T3_2/segmentation.tif
R2-T3-A3-I0	timeseries	R2	T3	none	False	3	0	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T3_3_seg copy.svg/R2_T3_3_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T3_3_seg copy.svg/R2_T3_3_seg.tif
R2-T3-A3-I1	timeseries	R2	T3	none	False	3	1	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T3_3_0001/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T3_3_0001/segmentation.tif
R2-T3-A4-I0	timeseries	R2	T3	none	False	4	0	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T3_4/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T3_4/segmentation.tif
R2-T3-A4-I1	timeseries	R2	T3	none	False	4	1	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T3_4_0001_seg copy.svg/R2_T3_4_0001_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T3_4_0001_seg copy.svg/R2_T3_4_0001_seg.tif
R2-T3-A5-I0	timeseries	R2	T3	none	False	5	0	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T3_5/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T3_5/segmentation.tif
R2-T3-A5-I1	timeseries	R2	T3	none	False	5	1	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T3_5_0001_seg copy.svg/R2_T3_5_0001_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T3_5_0001_seg copy.svg/R2_T3_5_0001_seg.tif
R2-T3-A6-I0	timeseries	R2	T3	none	False	6	0	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T3_6/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T3_6/segmentation.tif
R2-T3-A6-I1	timeseries	R2	T3	none	False	6	1	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T3_6_0001_seg copy.svg/R2_T3_6_0001_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T3_6_0001_seg copy.svg/R2_T3_6_0001_seg.tif
R2-T3-A7-I1	timeseries	R2	T3	none	False	7	1	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T3_7_0001/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T3_7_0001/segmentation.tif
R2-T3-A7-I2	timeseries	R2	T3	none	False	7	2	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T3_7_0002_seg copy.svg/R2_T3_7_0002_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T3_7_0002_seg copy.svg/R2_T3_7_0002_seg.tif
R2-T3-A8-I0	timeseries	R2	T3	none	False	8	0	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T3_8_seg copy.svg/R2_T3_8_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T3_8_seg copy.svg/R2_T3_8_seg.tif
R2-T3-A8-I1	timeseries	R2	T3	none	False	8	1	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T3_8_0001/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T3_8_0001/segmentation.tif
R2-T3-A9-I0	timeseries	R2	T3	none	False	9	0	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T3_9_seg copy.svg/R2_T3_9_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T3_9_seg copy.svg/R2_T3_9_seg.tif
R2-T3-A9-I1	timeseries	R2	T3	none	False	9	1	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T3_9_0001/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T3_9_0001/segmentation.tif
R2-T4-A1-I0	timeseries	R2	T4	none	False	1	0	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T4_1/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T4_1/segmentation.tif
R2-T4-A10-I0	timeseries	R2	T4	none	False	10	0	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T4_10/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T4_10/segmentation.tif
R2-T4-A10-I1	timeseries	R2	T4	none	False	10	1	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T4_10_0001_seg copy.svg/R2_T4_10_0001_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T4_10_0001_seg copy.svg/R2_T4_10_0001_seg.tif
R2-T4-A11-I0	timeseries	R2	T4	none	False	11	0	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T4_11/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T4_11/segmentation.tif
R2-T4-A11-I1	timeseries	R2	T4	none	False	11	1	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T4_11_0001_seg copy.svg/R2_T4_11_0001_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T4_11_0001_seg copy.svg/R2_T4_11_0001_seg.tif
R2-T4-A12-I0	timeseries	R2	T4	none	False	12	0	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T4_12/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T4_12/segmentation.tif
R2-T4-A12-I1	timeseries	R2	T4	none	False	12	1	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T4_12_0001_seg copy.svg/R2_T4_12_0001_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T4_12_0001_seg copy.svg/R2_T4_12_0001_seg.tif
R2-T4-A13-I0	timeseries	R2	T4	none	False	13	0	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T4_13/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T4_13/segmentation.tif
R2-T4-A14-I0	timeseries	R2	T4	none	False	14	0	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T4_14_seg copy.svg/R2_T4_14_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T4_14_seg copy.svg/R2_T4_14_seg.tif
R2-T4-A14-I1	timeseries	R2	T4	none	False	14	1	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T4_14_0001/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T4_14_0001/segmentation.tif
R2-T4-A15-I0	timeseries	R2	T4	none	False	15	0	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T4_15/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T4_15/segmentation.tif
R2-T4-A15-I1	timeseries	R2	T4	none	False	15	1	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T4_15_0001/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T4_15_0001/segmentation.tif
R2-T4-A16-I0	timeseries	R2	T4	none	False	16	0	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T4_16/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T4_16/segmentation.tif
R2-T4-A16-I1	timeseries	R2	T4	none	False	16	1	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T4_16_0001_seg copy.svg/R2_T4_16_0001_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T4_16_0001_seg copy.svg/R2_T4_16_0001_seg.tif
R2-T4-A17-I0	timeseries	R2	T4	none	False	17	0	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T4_17_seg copy.svg/R2_T4_17_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T4_17_seg copy.svg/R2_T4_17_seg.tif
R2-T4-A17-I1	timeseries	R2	T4	none	False	17	1	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T4_17_0001_seg copy.svg/R2_T4_17_0001_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T4_17_0001_seg copy.svg/R2_T4_17_0001_seg.tif
R2-T4-A2-I0	timeseries	R2	T4	none	False	2	0	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T4_2_seg copy.svg/R2_T4_2_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T4_2_seg copy.svg/R2_T4_2_seg.tif
R2-T4-A2-I1	timeseries	R2	T4	none	False	2	1	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T4_2_0001/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T4_2_0001/segmentation.tif
R2-T4-A3-I0	timeseries	R2	T4	none	False	3	0	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T4_3/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T4_3/segmentation.tif
R2-T4-A3-I1	timeseries	R2	T4	none	False	3	1	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T4_3_0001_seg copy.svg/R2_T4_3_0001_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T4_3_0001_seg copy.svg/R2_T4_3_0001_seg.tif
R2-T4-A4-I0	timeseries	R2	T4	none	False	4	0	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T4_4_seg copy.svg/R2_T4_4_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T4_4_seg copy.svg/R2_T4_4_seg.tif
R2-T4-A4-I1	timeseries	R2	T4	none	False	4	1	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T4_4_0001/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T4_4_0001/segmentation.tif
R2-T4-A6-I0	timeseries	R2	T4	none	False	6	0	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T4_6/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T4_6/segmentation.tif
R2-T4-A6-I1	timeseries	R2	T4	none	False	6	1	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T4_6_0001_seg copy.svg/R2_T4_6_0001_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T4_6_0001_seg copy.svg/R2_T4_6_0001_seg.tif
R2-T4-A7-I0	timeseries	R2	T4	none	False	7	0	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T4_7/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T4_7/segmentation.tif
R2-T4-A7-I1	timeseries	R2	T4	none	False	7	1	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T4_7_0001_seg copy.svg/R2_T4_7_0001_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T4_7_0001_seg copy.svg/R2_T4_7_0001_seg.tif
R2-T4-A7-I2	timeseries	R2	T4	none	False	7	2	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T4_7_0002/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T4_7_0002/segmentation.tif
R2-T4-A8-I0	timeseries	R2	T4	none	False	8	0	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T4_8_seg copy.svg/R2_T4_8_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T4_8_seg copy.svg/R2_T4_8_seg.tif
R2-T4-A8-I1	timeseries	R2	T4	none	False	8	1	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T4_8_0001/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T4_8_0001/segmentation.tif
R2-T4-A9-I0	timeseries	R2	T4	none	False	9	0	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T4_9_seg copy.svg/R2_T4_9_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T4_9_seg copy.svg/R2_T4_9_seg.tif
R2-T5-A1-I0	timeseries	R2	T5	none	False	1	0	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T5_1_seg copy.svg/R2_T5_1_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T5_1_seg copy.svg/R2_T5_1_seg.tif
R2-T5-A10-I0	timeseries	R2	T5	none	False	10	0	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T5_10_seg copy.svg/R2_T5_10_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T5_10_seg copy.svg/R2_T5_10_seg.tif
R2-T5-A10-I1	timeseries	R2	T5	none	False	10	1	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T5_10_0001_seg copy.svg/R2_T5_10_0001_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T5_10_0001_seg copy.svg/R2_T5_10_0001_seg.tif
R2-T5-A11-I0	timeseries	R2	T5	none	False	11	0	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T5_11/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T5_11/segmentation.tif
R2-T5-A11-I1	timeseries	R2	T5	none	False	11	1	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T5_11_0001_seg copy.svg/R2_T5_11_0001_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T5_11_0001_seg copy.svg/R2_T5_11_0001_seg.tif
R2-T5-A12-I0	timeseries	R2	T5	none	False	12	0	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T5_12/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T5_12/segmentation.tif
R2-T5-A12-I1	timeseries	R2	T5	none	False	12	1	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T5_12_0001_seg copy.svg/R2_T5_12_0001_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T5_12_0001_seg copy.svg/R2_T5_12_0001_seg.tif
R2-T5-A13-I0	timeseries	R2	T5	none	False	13	0	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T5_13/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T5_13/segmentation.tif
R2-T5-A13-I1	timeseries	R2	T5	none	False	13	1	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T5_13_0001_seg copy.svg/R2_T5_13_0001_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T5_13_0001_seg copy.svg/R2_T5_13_0001_seg.tif
R2-T5-A14-I0	timeseries	R2	T5	none	False	14	0	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T5_14/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T5_14/segmentation.tif
R2-T5-A14-I1	timeseries	R2	T5	none	False	14	1	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T5_14_0001_seg copy.svg/R2_T5_14_0001_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T5_14_0001_seg copy.svg/R2_T5_14_0001_seg.tif
R2-T5-A15-I0	timeseries	R2	T5	none	False	15	0	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T5_15/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T5_15/segmentation.tif
R2-T5-A16-I0	timeseries	R2	T5	none	False	16	0	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T5_16_seg copy.svg/R2_T5_16_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T5_16_seg copy.svg/R2_T5_16_seg.tif
